tx_id,batch_id,event_id,tx_hash,block_number,tx_time,smart_contract_event,contract_address,wallet_from,wallet_to,gas_fee,verification_status,on_chain_flag
TX-0000346,BATCH-2025-0044,EVT-000621,0x2fadee064a5b2db4459ecbd0ffaf790e3714030ae17bc04a22acc24da52e1a98,18751384,2025-06-03T06:09:51+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa6ed9dc803e56ac1cad31ad5947054b3396543a5,0xdbbfe3a3fdbab127c401c566cfa4a4ea6f6d45a7,0.003679,failed,0
TX-0000347,BATCH-2025-0044,EVT-000621,0x5d861c956946e66aa73d9fab6a872fd9f9fcabbee768ec3108d7fac40b6cb474,18750694,2025-06-03T06:43:51+07:00,MillingCompletedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x3c187422be93303a82d088f35f08aa85cd89e647,0xb725b03342f7450cfe21d7448182d873dfc5918d,0.001222,verified,1
TX-0000348,BATCH-2025-0044,EVT-000622,0x825f9d3b8e63c6224df95dc58ba54cdb3c5cb8dd4b5fd81bf47b9eedbd994553,18750348,2025-06-05T13:12:40+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa6ed9dc803e56ac1cad31ad5947054b3396543a5,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.001364,pending,1
TX-0000349,BATCH-2025-0044,EVT-000622,0x6565737d9096982833983eb8afa2043c98dd7b45e3ef849fb750c4885de43f7b,18751047,2025-06-05T13:52:40+07:00,BatchAnchoredRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x3c187422be93303a82d088f35f08aa85cd89e647,0xe5488c00e20b84f8e561fa18e8554bd7154a1c0b,0.003911,verified,1
TX-0000350,BATCH-2025-0044,EVT-000625,0xe5210383e584e8cab3853b5230e9fd9d2a4386ea73258900cbadfa94d18664d3,18751400,2025-06-07T22:58:34+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa6ed9dc803e56ac1cad31ad5947054b3396543a5,0xc76fad37513081ba512e6bcea02a119968c62597,0.001606,failed,0
TX-0000351,BATCH-2025-0044,EVT-000625,0x58611d249b18b2881fced3bf7ae071f597a825406fac2ed3f0067558e981e082,18750702,2025-06-08T00:05:34+07:00,BatchAnchoredRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x3c187422be93303a82d088f35f08aa85cd89e647,0x7bcd0af14071a2e76fa993ded18ce164966668b8,0.003338,verified,1
TX-0000352,BATCH-2025-0044,EVT-000627,0xe89b40adba7edb4204b9b36bc7e76f031e7579b27ef80933a45c1bb7cce07673,18751408,2025-06-09T08:56:48+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x219192e7da2a1240c3d852bb2207b9e0a9dfe9a3,0xca0a3e6db1d4094d17cb7860c3d9d7e14658e0e7,0.001237,pending,1
TX-0000353,BATCH-2025-0044,EVT-000627,0xe820c6c7d929c2dbbefb89ce2b11d7a3caceacf5a9bc3f2356aa34ca696d802e,18751059,2025-06-09T10:20:48+07:00,OwnershipTransferredRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x5a27deafc5fe0c349dacf4ae6f962fede0cad619,0xf20bcc74c5a5e72f24f46e6ca1066c43c9a09fd8,0.000481,pending,1
TX-0000354,BATCH-2025-0045,EVT-000629,0x590f0c27df113a4a9373acf5293f28c39eeb1714806346432c94196e5ae374e0,18751416,2025-02-15T00:53:09+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x9b8b5b829f876467cc66bdefef9e71aa20be68d8,0xd1ce43c19dc37bd568fc8e325ca311160f7a786f,0.000652,verified,1
TX-0000355,BATCH-2025-0045,EVT-000632,0x747da0c2b29df5e5fe1d16c60a3dc209df8e7bb906e2a5ac781bf3feb990272d,18751065,2025-02-19T10:04:56+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8697e556427bd0e009c50af84d3bb887e1d6aaae,0x2b0362fcba24d32dd6a9c816a9ce1e0996da85ba,0.00053,verified,1
TX-0000356,BATCH-2025-0045,EVT-000636,0x9291fc0320cbbc9cc753966203f8dce65e07e6f90b0e485e9f48003acdf63ef8,18750712,2025-02-25T14:16:02+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8697e556427bd0e009c50af84d3bb887e1d6aaae,0x2b0362fcba24d32dd6a9c816a9ce1e0996da85ba,0.001134,verified,1
TX-0000357,BATCH-2025-0045,EVT-000638,0xc2170eb85a6a5e8fbebc53d9c15aedd340cae7461fcfea52b0fa4cd425b1d78c,18751428,2025-02-26T16:07:06+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8697e556427bd0e009c50af84d3bb887e1d6aaae,0x2b0362fcba24d32dd6a9c816a9ce1e0996da85ba,0.001706,verified,1
TX-0000358,BATCH-2025-0045,EVT-000639,0xba93f569abda4f8dffc48f985fc5d3b79779eb3b38cbb24e6b14fe6580a4eb69,18750716,2025-02-28T15:25:13+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8697e556427bd0e009c50af84d3bb887e1d6aaae,0x36145f5aff0737734184ffada8ebbddb6a498452,0.000967,verified,1
TX-0000359,BATCH-2025-0045,EVT-000640,0xe2dcfe4f907947f306ea1d294bb29f49d63b2f8162ec9cae88d88e286e9df3ac,18750359,2025-03-01T12:56:28+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8697e556427bd0e009c50af84d3bb887e1d6aaae,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.004591,verified,1
TX-0000360,BATCH-2025-0046,EVT-000644,0x6b49967435e1089b68d5e7531a56617f0210011e7f5c5b73d18a6dd62d52c7da,18750720,2025-05-12T19:49:47+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x38c5e31cbe98be95d8424f3e8906559ddb9e4089,0xf0282b0b0f1ab4fd6261181dd27ee651388c4b1c,0.003701,verified,1
TX-0000361,BATCH-2025-0046,EVT-000650,0x9bab68134f9021a546dc3c68a8650d064515e0dff1e1fc4326dc0c288d846be8,18750722,2025-05-20T06:21:15+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc131652eaff0fcc1f18c33f4b0705ca88eb187b8,0xb139d049a25156ddb89f53cc0afdd591a2b9320f,0.000449,verified,1
TX-0000362,BATCH-2025-0046,EVT-000652,0xf958775fe0267a562388561820838c96a03f36dcd6601f51505a2a91f6fd1f98,18751448,2025-05-23T18:31:00+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc131652eaff0fcc1f18c33f4b0705ca88eb187b8,0x1e92922656f946f58a643693adf246f5415b873e,0.005527,verified,1
TX-0000363,BATCH-2025-0046,EVT-000653,0xa62ff8cd5591772b5a28ee936378ec0ec2f5502c9e2f6fede953e5e225177c0a,18750363,2025-05-24T10:30:51+07:00,GradingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc131652eaff0fcc1f18c33f4b0705ca88eb187b8,0xeceea8669633b14dd1d0a92a1b75873335ec04b1,0.003305,verified,1
TX-0000364,BATCH-2025-0046,EVT-000654,0x85dc01986e33b3300dab3162a32fbb7164f794e51d5d06e0f2effbc02f786143,18751456,2025-05-24T18:09:45+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc131652eaff0fcc1f18c33f4b0705ca88eb187b8,0x4c605d9ad24149b7bdf6667570cc1aa29d1a79f5,0.00389,verified,1
TX-0000365,BATCH-2025-0047,EVT-000658,0x0f6326b9267d7bbee5db708d0b25c1fc19c32e2df7bd51a2cd3fae8622e4dd59,18751460,2025-04-02T21:57:58+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf59d7daca07c4c36ee9ea830aba802d69252b175,0xf76b210f4a05a484551a920e7bf0ebd5f4f332a8,0.001894,verified,1
TX-0000366,BATCH-2025-0047,EVT-000662,0x171e7588211301d15520bbd0dc105f2f2ed0ec405d0b21b76b3493e432aa7b0d,18750732,2025-04-05T20:04:20+07:00,StorageRegistered,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8e8e41170098794c5e2ca5c7ce985c573a28bcc4,0x0ab81d17b916c730d45f35c5524f98ab696b14a5,0.000552,verified,1
TX-0000367,BATCH-2025-0047,EVT-000663,0x41a17805a9300211265416b0db4bc585c5d2cc9ea18943321f7fa8aa1fc82078,18751101,2025-04-08T06:15:35+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8e8e41170098794c5e2ca5c7ce985c573a28bcc4,0x5e572250687b44793fa3c01410ecdc65c2ba1afd,0.00146,verified,1
TX-0000368,BATCH-2025-0047,EVT-000667,0xef55851781fcac3f44783202aa1967a245a478dab4e48adeb4bff076fd021874,18750736,2025-04-12T11:41:04+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x8e8e41170098794c5e2ca5c7ce985c573a28bcc4,0x4c605d9ad24149b7bdf6667570cc1aa29d1a79f5,0.00384,verified,1
TX-0000369,BATCH-2025-0047,EVT-000668,0x8ffd751a541656aff03ef63af80f95ba190274fb5768d723534b414797d9d71b,18751107,2025-04-13T06:22:03+07:00,LogisticsLoaded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x21c73c3b85ffa0d5faf6c9813f1fec7485b3e509,0x4218955644c0918cd8b653d8cbd2642d4d7fc61f,0.002379,verified,1
TX-0000370,BATCH-2025-0048,EVT-000671,0x8d5a528fdd219525f48c4c5978f7afca958d3a174174b98727807384c3b8d072,18750740,2025-04-27T13:52:26+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x4ffb98660b0f6852a8171b9dce97b56352db4897,0xafefb15d4c152683993e6f321153d3ff27177a5c,0.003201,verified,1
TX-0000371,BATCH-2025-0048,EVT-000674,0xf7c981258348c895070d7bc54c3892488222c0d9f07e3c452f7f114d274b29ca,18750371,2025-05-05T10:50:07+07:00,RedryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf67e78672ee923b606bced86c9cc092c13e69cba,0xd69e051438902cbb76a8ef84743249bfc533f60e,0.001223,verified,1
TX-0000372,BATCH-2025-0048,EVT-000675,0x55e97c9f8eadb0d856ac7657a0bc15395ce8255d3b7e9979986bc1e5c2a8dfe7,18750372,2025-05-08T04:31:38+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf67e78672ee923b606bced86c9cc092c13e69cba,0x6cc44eb2ed41a0e4ce58ebd34572f2a35818e3fd,0.000551,failed,0
TX-0000373,BATCH-2025-0048,EVT-000675,0x538731f656e69b69bc5e75ed6818b7fb4b99833f2c02be695f5f86e607020c6a,18751865,2025-05-08T05:17:38+07:00,BatchAnchoredRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf106de4ed450b70c3398aac389db58964033cde7,0x48741e07c7ace98947460163a7cfc4342fde579f,0.006174,verified,1
TX-0000374,BATCH-2025-0048,EVT-000678,0x335219d539b1184460cc6c55abe81017a1e3eda41155abbad6eb77b51047f909,18750748,2025-05-12T08:38:54+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf67e78672ee923b606bced86c9cc092c13e69cba,0x9d96c39daf15b4a91ece83ac018e0c8e4cc4540a,0.000718,verified,1
TX-0000375,BATCH-2025-0048,EVT-000679,0xc190468c7dea2ae0b43cd84f4b3c7bb966fb78ce754548c4600f24f91a224925,18751125,2025-05-14T06:32:31+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf67e78672ee923b606bced86c9cc092c13e69cba,0xb7bebf718b9970dfb901f41305f139f9719cb016,0.001118,verified,1
TX-0000376,BATCH-2025-0048,EVT-000680,0x1729cea7a9ba1090b3b07e03123fb2c33c189cb3870cd4856459273e3eac6f41,18750752,2025-05-15T11:17:48+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf67e78672ee923b606bced86c9cc092c13e69cba,0xe04a2d973fc88e9f7b467ff0aa09838414640113,0.004281,failed,0
TX-0000377,BATCH-2025-0048,EVT-000683,0x02d896e845caffbaaf55eafee1e7d366a2e5e1edf419532815be93832a714814,18751131,2025-05-20T05:01:54+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xf67e78672ee923b606bced86c9cc092c13e69cba,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.003931,verified,1
TX-0000378,BATCH-2025-0048,EVT-000684,0x6257ef76826e4e0a4e5aa5650647aab1bd202ebf56a8184ab46005ecc8d59b95,18750756,2025-05-22T06:39:42+07:00,LogisticsLoaded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xc27418996f7592b7242b9428621aa3bfd118c986,0xe5d4b5f444fa87f5cb5681c825c712bff6705688,0.000806,failed,0
TX-0000379,BATCH-2025-0049,EVT-000686,0x6af97b37a8ff20acd630cbc77c3e0b774ef2a365a3b4639471262ec7ba0fb786,18751137,2025-04-04T13:48:05+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x640cf74d2d94113850b060eb4a1621a0c236ec11,0x09e53c387961b9c7b601cf0b8ff7ce1f449b4216,0.001773,verified,1
TX-0000380,BATCH-2025-0049,EVT-000688,0x890bdfdd0e5e0f87793c9eb5059ea453994ffebfc21cc3ab88d334cce0ac4bed,18750380,2025-04-06T13:55:28+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1cab6820385c3bd687225b51fd700b750728563a,0xf31be245aea9ac98e680a1cd7ede5d5ebf5af3f5,0.001886,verified,1
TX-0000381,BATCH-2025-0049,EVT-000692,0xdae371b377263a0150481fd83e30ea66bc4404a48dd53d79eeaf72755c572edd,18750762,2025-04-16T13:45:16+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1cab6820385c3bd687225b51fd700b750728563a,0x35ba7c9d607218ee83a1352670b8dd172d104ea4,0.003096,verified,1
TX-0000382,BATCH-2025-0049,EVT-000693,0xe12638c5515a5a767e2b0bc651257522b57c9610b64f710898d52fe8ac17bcb7,18751146,2025-04-17T06:31:29+07:00,GradingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1cab6820385c3bd687225b51fd700b750728563a,0xb543b913159818ba5d440e57d31a42199844d968,0.001318,verified,1
TX-0000383,BATCH-2025-0049,EVT-000695,0x288946e4b929ebcb53c40b2684bf54217586b1deb0174a0849e7cdd1415c0841,18750383,2025-04-18T09:11:58+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1cab6820385c3bd687225b51fd700b750728563a,0xc76fad37513081ba512e6bcea02a119968c62597,0.001847,verified,1
TX-0000384,BATCH-2025-0049,EVT-000696,0x96c15ed2110edbc86402527a226282326e5b4b89618082dcb9f7088976dced73,18751152,2025-04-19T06:41:01+07:00,LogisticsLoaded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x54731d651e088145fae50d387e297d828bf5ec1e,0x3680045a8a4a8ef7fdf2fcad4c000f8f46e0bf26,0.000619,verified,1
TX-0000385,BATCH-2025-0049,EVT-000697,0xd7e8d5926ece574edc6aa5a7bc6dca4044f43c7c8dd997aa736e60e0be9b6731,18750385,2025-04-19T19:03:55+07:00,OwnershipTransferred,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x9519b9511f9733f7793114c031ed925758dfacad,0x8b7a820f262c6433c5c9602662c2c404c9fb529d,0.003668,pending,1
TX-0000386,BATCH-2025-0049,EVT-000697,0x7a125cc7761059b7ee761542dd34fe7fb7ec4b3b7c6cfef120f1f472956a0259,18751930,2025-04-19T19:34:55+07:00,OwnershipTransferredRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x348dc266e14fe939c8ec84b781dbe7d8fe5b41b8,0xf8ec0e396621126c2ff1df5902f3e9627122a3c8,0.003792,verified,1
TX-0000387,BATCH-2025-0049,EVT-000698,0x91bf01d063d82c7fb4dbea6de1c61216b64a35bb496c0179ee29d6bdd9073dfd,18751548,2025-04-21T07:39:28+07:00,RetailReceived,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x36f65e32c09af643ce144f8eeb1e57a2828bcb37,0xe40e4201440297291c609adba91b8d007a21e351,0.000966,verified,1
TX-0000388,BATCH-2025-0050,EVT-000699,0xbd9fe065fee27833a88312a605c98b26c2f959363266a5c0f068cd809978389f,18750388,2025-01-17T22:44:02+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x3f1238b67be5505b5debc08a27e30f49cbf378e3,0x0a5a36014819a24c6641d3a58df6eac00de09d19,0.000877,verified,1
TX-0000389,BATCH-2025-0050,EVT-000701,0xbaeac67dbfe5c6cb8ad3e98033d1ad669acc49efe64385c66d85ebbbfe18c175,18751167,2025-01-18T15:51:00+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2fa8a2cc5407dfb2e7ca3fbd9a1378fa36b46d6d,0x16ea7359ee537d4421ad2fc90592710ccc4c227f,0.001155,verified,1
TX-0000390,BATCH-2025-0050,EVT-000702,0xe2ecc5dcdcc0a46983a64a9aac0e1a95670cc7c4aa2dd3fb93147d65dcaf27e8,18750390,2025-01-20T15:07:34+07:00,RedryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2fa8a2cc5407dfb2e7ca3fbd9a1378fa36b46d6d,0x16ea7359ee537d4421ad2fc90592710ccc4c227f,0.003269,verified,1
TX-0000391,BATCH-2025-0050,EVT-000703,0x17d5efacd693d52e195f1da4e93e4f95f76df61ff7cb1821559e00cf124a1263,18751564,2025-01-22T23:25:33+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2fa8a2cc5407dfb2e7ca3fbd9a1378fa36b46d6d,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.002723,verified,1
TX-0000392,BATCH-2025-0050,EVT-000707,0x78e74429cb34d7969ef9b82f4b8d077bec184e34c4226c08798d08b71460d4f5,18751568,2025-02-02T06:40:17+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2fa8a2cc5407dfb2e7ca3fbd9a1378fa36b46d6d,0x5c9f990f04d4d569f9b0de726f4e1fab2d90c0c7,0.002011,verified,1
TX-0000393,BATCH-2025-0050,EVT-000708,0xb3d97e5ff76e2cee8f561c225246ab208dfcfd00537f1478fb9a2482f466d937,18750786,2025-02-03T06:14:06+07:00,PackingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2fa8a2cc5407dfb2e7ca3fbd9a1378fa36b46d6d,0x4b5f1c03ab6cd26de4b112e57075588d5b615f2c,0.001542,verified,1
TX-0000394,BATCH-2025-0050,EVT-000709,0xedec9dadc48ff439171a1a02a599b3f98ec58f76a80d0417e9eb6f99068906b4,18750394,2025-02-03T10:21:20+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x2fa8a2cc5407dfb2e7ca3fbd9a1378fa36b46d6d,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.002286,verified,1
TX-0000395,BATCH-2025-0051,EVT-000715,0xb9a39dc8e204c70739eb6e6790b57dc28fcd12026d101d338dc2cd8c7385ca07,18750395,2025-03-31T13:13:39+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x965b7942f30b122632548b22f61c44d717c4b64f,0xd69e051438902cbb76a8ef84743249bfc533f60e,0.006896,verified,1
TX-0000396,BATCH-2025-0051,EVT-000716,0xc55b9ebc3819670f584094f1fda3fa222b64dff9519c35fecd93d3b730c232bc,18750792,2025-04-02T07:09:30+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x965b7942f30b122632548b22f61c44d717c4b64f,0xe04a2d973fc88e9f7b467ff0aa09838414640113,0.00235,verified,1
TX-0000397,BATCH-2025-0051,EVT-000717,0x034b3570e1e3287d434b625120e7cbdd0f37b6dad3a9504eaab6ec27fbcad58f,18751588,2025-04-07T06:02:45+07:00,RedryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x965b7942f30b122632548b22f61c44d717c4b64f,0xb77d47b8d20b2baf1337260dfd16062a2f344384,0.004478,verified,1
TX-0000398,BATCH-2025-0051,EVT-000718,0x8499ab69af0d796b45d070809cee63f536d991ac286dd9174d031191e0f5c8f3,18751194,2025-04-07T19:15:11+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x965b7942f30b122632548b22f61c44d717c4b64f,0xe04a2d973fc88e9f7b467ff0aa09838414640113,0.002145,verified,1
TX-0000399,BATCH-2025-0051,EVT-000720,0xb8ca5774423fd0cbb4693af186e1bd06af659503b1e5ece906eb26eb54cf0fab,18750798,2025-04-10T12:16:58+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x965b7942f30b122632548b22f61c44d717c4b64f,0x9d96c39daf15b4a91ece83ac018e0c8e4cc4540a,0.00401,verified,1
TX-0000400,BATCH-2025-0051,EVT-000721,0x00d4fe9feba884607439a56226ccececd98502db7e6c0fa5c19da8362298c971,18751600,2025-04-13T19:41:43+07:00,MillingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x965b7942f30b122632548b22f61c44d717c4b64f,0x7ba4d5212a99ef49a424697d7353e683d3d7bc9b,0.002911,verified,1
TX-0000401,BATCH-2025-0051,EVT-000722,0x3b1398c334aec0013d4e75dcf1c3d42a049661cda7be04cbe3c5a86836d16111,18750401,2025-04-14T07:07:53+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x965b7942f30b122632548b22f61c44d717c4b64f,0xc76fad37513081ba512e6bcea02a119968c62597,0.004068,verified,1
TX-0000402,BATCH-2025-0051,EVT-000724,0x54bb84777261dd06393dc857c4fee5642367bd943587bf813e9f49c488402723,18751608,2025-04-15T05:11:08+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x965b7942f30b122632548b22f61c44d717c4b64f,0x7dd16409dcf043e06a49a0eae1885d16ac970b6b,0.001564,verified,1
TX-0000403,BATCH-2025-0052,EVT-000728,0xf4a7fb7d453dfb2e8a99ce551d84f168cadd8acc06a7a5628f86dbc0adcb2bd2,18750403,2025-07-06T20:28:54+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x3f1238b67be5505b5debc08a27e30f49cbf378e3,0x6479301daedbba8a46ef339ee460e606367acb2e,0.002048,verified,1
TX-0000404,BATCH-2025-0052,EVT-000732,0x0ae2a323d3363d5343c11474cdea4d899e3ce3df3f23802f53f7e540e6fdbc0b,18751212,2025-07-09T06:45:40+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xbc4b1530771288acf40132c5bc39f3f56a2ce89c,0x11e0997cd310ae7a79c56d7d0bf99c772d0b2303,0.001065,verified,1
TX-0000405,BATCH-2025-0052,EVT-000735,0xcb9206b1cf9ecf13054889579dd8b13e7d6f1cbf68bdf1ab5c37e4fc85466fa7,18751215,2025-07-13T13:46:43+07:00,ReprocessingRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xbc4b1530771288acf40132c5bc39f3f56a2ce89c,0x4b5f1c03ab6cd26de4b112e57075588d5b615f2c,0.003676,verified,1
TX-0000406,BATCH-2025-0052,EVT-000736,0xda960a5eeb34893e7c156cd14b75946f5397bd1eb4aeae4b9f22ca098c3224f2,18750406,2025-07-14T15:26:56+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xbc4b1530771288acf40132c5bc39f3f56a2ce89c,0xd9f02eddcb83d27ed701877d1ae0b5d143eb5090,0.001959,verified,1
TX-0000407,BATCH-2025-0052,EVT-000739,0x1a4bc270979c18d0d4369faa269ef75e5d846157207f3e474a6d4da86a7f0737,18750407,2025-07-18T06:19:11+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xbc4b1530771288acf40132c5bc39f3f56a2ce89c,0x4c605d9ad24149b7bdf6667570cc1aa29d1a79f5,0.00134,verified,1
TX-0000408,BATCH-2025-0052,EVT-000740,0x6ba3788ed5b9df09411d44410666feae9fbb978b4d653e818280aaf6d7f3ea80,18751632,2025-07-18T14:12:05+07:00,LogisticsLoaded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xa7c8e9f6ac3a80d24e50095bc4272d05706e1ce9,0xedbcef86c28bfcc427747e6351d2803efff37192,0.002567,verified,1
TX-0000409,BATCH-2025-0053,EVT-000743,0x9fc2f8713cc993ab3008e75bd73f007c00fdff1bf5ec4d62c472accd5e2ede51,18750818,2025-05-04T01:16:56+07:00,BatchCreated,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x1c1afd1f0111e0d02a6ee333291b2c5e212fba8d,0xd7e9e8946b14c182560c2a58a58a947b50350898,0.001469,verified,1
TX-0000410,BATCH-2025-0053,EVT-000746,0x299cd6d0d414830368f46119effdb0e1405ac9ba41bfb653e452ce64fb8daa37,18751640,2025-05-06T06:44:47+07:00,DryingCompleted,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xbdb867effb1b0f7dda3861f3997ff03593260941,0x99eaa17816f91d69a8dd65376d6f42b8bb8f6f4e,0.002202,verified,1
TX-0000411,BATCH-2025-0053,EVT-000747,0xf941cce7434a5bc76f92663031f923c09adbb0f8ab4e058ad5c95ae1ccd32393,18751644,2025-05-07T15:52:03+07:00,InspectionRecorded,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xbdb867effb1b0f7dda3861f3997ff03593260941,0xb69ecef3755467b1bd8ebb6b1f6f6068ddf8102e,0.000823,verified,1
TX-0000412,BATCH-2025-0053,EVT-000749,0x2b3a7824e069d118bcc47575969607c0451fe5a8d2c2c289c1404a4862dac2d8,18750412,2025-05-10T06:32:46+07:00,QualityVerified,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xbdb867effb1b0f7dda3861f3997ff03593260941,0x2b0362fcba24d32dd6a9c816a9ce1e0996da85ba,0.00236,pending,1
TX-0000413,BATCH-2025-0053,EVT-000749,0xe3db9e8ea16f5a602289c929a5ffc9cac1d56662cae79137bb93ad54d18783bd,18752065,2025-05-10T07:44:46+07:00,QualityVerifiedRetry,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0x93943a43f9054aebf7ad635c008b4c0a57c4b703,0x1b2fa37c557b34ceba7df1b823ff6951bbbe6715,0.001047,pending,1
TX-0000414,BATCH-2025-0053,EVT-000751,0x5a04b287e9a5c745e75df86a537fa714a05bf15756e3f5d67420972844b0e900,18751242,2025-05-13T11:17:31+07:00,BatchAnchored,0x6079942a1146b4b1b2df2f862b5a5d75b1b4c146,0xbdb867effb1b0f7dda3861f3997ff03593260941,0xc76fad37513081ba512e6bcea02a119968c62597,0.001386,verified,1
